MEET,NAME,FX,PH,SR,VT,PB,HB,AA,TEAM,ROUND,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
cottbus_cup,Ng Chun Chen,NA,NA,NA,NA,13,NA,NA,CUB,P-Bars Qualification Results,NA,NA,NA,NA,5,NA
cottbus_cup,Valgard Reinhardsson,NA,NA,NA,NA,12.866,NA,NA,ISL,P-Bars Qualification Results,NA,NA,NA,NA,5.2,NA
cottbus_cup,Ethan Dick,NA,NA,NA,NA,12.833,NA,NA,NZL,P-Bars Qualification Results,NA,NA,NA,NA,5.2,NA
cottbus_cup,Levan Skhiladze,NA,NA,NA,NA,12.766,NA,NA,GEO,P-Bars Qualification Results,NA,NA,NA,NA,4.8,NA
cottbus_cup,Noah Kuavita,NA,NA,NA,NA,12.733,NA,NA,BEL,P-Bars Qualification Results,NA,NA,NA,NA,5.6,NA
cottbus_cup,Jeordy Ramirez,NA,NA,NA,NA,12.633,NA,NA,DOM,P-Bars Qualification Results,NA,NA,NA,NA,5.7,NA
cottbus_cup,Dagur Olafsson,NA,NA,NA,NA,12.6,NA,NA,ISL,P-Bars Qualification Results,NA,NA,NA,NA,5.4,NA
cottbus_cup,Mitchell Morgans,NA,NA,NA,NA,12.6,NA,NA,AUS,P-Bars Qualification Results,NA,NA,NA,NA,5.6,NA
cottbus_cup,Ilia Liubimov,NA,NA,NA,NA,12.566,NA,NA,ISR,P-Bars Qualification Results,NA,NA,NA,NA,4.9,NA
cottbus_cup,Petar Vefic,NA,NA,NA,NA,12.566,NA,NA,SRB,P-Bars Qualification Results,NA,NA,NA,NA,5.4,NA
cottbus_cup,Caio Souza,NA,NA,NA,NA,12.566,NA,NA,BRA,P-Bars Qualification Results,NA,NA,NA,NA,5.7,NA
cottbus_cup,Colt Walker,NA,NA,NA,NA,12.3,NA,NA,USA,P-Bars Qualification Results,NA,NA,NA,NA,5.9,NA
cottbus_cup,Vlada Rakovic,NA,NA,NA,NA,12.233,NA,NA,SRB,P-Bars Qualification Results,NA,NA,NA,NA,5.2,NA
cottbus_cup,Joaquin Alvarez,NA,NA,NA,NA,12.2,NA,NA,CHL,P-Bars Qualification Results,NA,NA,NA,NA,4,NA
cottbus_cup,Guilherme Campos,NA,NA,NA,NA,12.066,NA,NA,PRT,P-Bars Qualification Results,NA,NA,NA,NA,4.1,NA
cottbus_cup,Pablo Figueroa,NA,NA,NA,NA,12.033,NA,NA,CHL,P-Bars Qualification Results,NA,NA,NA,NA,4.5,NA
cottbus_cup,Joel Plata,NA,NA,NA,NA,11.933,NA,NA,ESP,P-Bars Qualification Results,NA,NA,NA,NA,5.9,NA
cottbus_cup,Rasul Ahmadzada,NA,NA,NA,NA,11.866,NA,NA,AZE,P-Bars Qualification Results,NA,NA,NA,NA,4.8,NA
cottbus_cup,Saleem Naghouj,NA,NA,NA,NA,11.7,NA,NA,JOR,P-Bars Qualification Results,NA,NA,NA,NA,4.6,NA
cottbus_cup,Stefanos Tsolakidis,NA,NA,NA,NA,11.466,NA,NA,GRC,P-Bars Qualification Results,NA,NA,NA,NA,5.4,NA
cottbus_cup,Yordan Aleksandrov,NA,NA,NA,NA,11.233,NA,NA,BGR,P-Bars Qualification Results,NA,NA,NA,NA,5.7,NA
cottbus_cup,Loran de Munck,NA,NA,NA,NA,11,NA,NA,NLD,P-Bars Qualification Results,NA,NA,NA,NA,5.1,NA
cottbus_cup,Peder Skogvang,NA,NA,NA,NA,9.7,NA,NA,NOR,P-Bars Qualification Results,NA,NA,NA,NA,3.6,NA
cottbus_cup,Tang Chia-Hung,NA,NA,NA,NA,NA,14.6,NA,TWN,High Bar Qualification Results,NA,NA,NA,NA,NA,6.1
cottbus_cup,Tian Hao,NA,NA,NA,NA,NA,14.566,NA,CHN,High Bar Qualification Results,NA,NA,NA,NA,NA,6.3
cottbus_cup,Bart Deurloo,NA,NA,NA,NA,NA,14.266,NA,NLD,High Bar Qualification Results,NA,NA,NA,NA,NA,6.4
cottbus_cup,Joel Plata,NA,NA,NA,NA,NA,14.233,NA,ESP,High Bar Qualification Results,NA,NA,NA,NA,NA,5.9
cottbus_cup,Robert Tvorogal,NA,NA,NA,NA,NA,14.133,NA,LTU,High Bar Qualification Results,NA,NA,NA,NA,NA,5.7
cottbus_cup,Arthur Mariano,NA,NA,NA,NA,NA,14.033,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5.6
cottbus_cup,Miwa Teppei,NA,NA,NA,NA,NA,14.033,NA,JPN,High Bar Qualification Results,NA,NA,NA,NA,NA,5.8
cottbus_cup,Tyson Bull,NA,NA,NA,NA,NA,14,NA,AUS,High Bar Qualification Results,NA,NA,NA,NA,NA,5.7
cottbus_cup,Ahmed Elmaraghy,NA,NA,NA,NA,NA,13.966,NA,EGY,High Bar Qualification Results,NA,NA,NA,NA,NA,5.7
cottbus_cup,Caio Souza,NA,NA,NA,NA,NA,13.966,NA,BRA,High Bar Qualification Results,NA,NA,NA,NA,NA,6.3
cottbus_cup,Alexander Myakinin,NA,NA,NA,NA,NA,13.933,NA,ISR,High Bar Qualification Results,NA,NA,NA,NA,NA,5.9
cottbus_cup,Lucas Kochan,NA,NA,NA,NA,NA,13.866,NA,DEU,High Bar Qualification Results,NA,NA,NA,NA,NA,5.6
cottbus_cup,Kaya Kazuma,NA,NA,NA,NA,NA,13.8,NA,JPN,High Bar Qualification Results,NA,NA,NA,NA,NA,5.7
cottbus_cup,Mitchell Morgans,NA,NA,NA,NA,NA,13.766,NA,AUS,High Bar Qualification Results,NA,NA,NA,NA,NA,5.6
cottbus_cup,Illia Kovtun,NA,NA,NA,NA,NA,13.766,NA,UKR,High Bar Qualification Results,NA,NA,NA,NA,NA,6.1
cottbus_cup,Isaac Nuñez,NA,NA,NA,NA,NA,13.666,NA,MEX,High Bar Qualification Results,NA,NA,NA,NA,NA,5.6
cottbus_cup,Asher Hong,NA,NA,NA,NA,NA,13.633,NA,USA,High Bar Qualification Results,NA,NA,NA,NA,NA,5.5
cottbus_cup,Mathias Philippe,NA,NA,NA,NA,NA,13.633,NA,FRA,High Bar Qualification Results,NA,NA,NA,NA,NA,5.6
cottbus_cup,Noah Kuavita,NA,NA,NA,NA,NA,13.6,NA,BEL,High Bar Qualification Results,NA,NA,NA,NA,NA,6.5
cottbus_cup,James Hall,NA,NA,NA,NA,NA,13.5,NA,GBR,High Bar Qualification Results,NA,NA,NA,NA,NA,5.8
cottbus_cup,Ilias Georgiou,NA,NA,NA,NA,NA,13.366,NA,CYP,High Bar Qualification Results,NA,NA,NA,NA,NA,6.1
cottbus_cup,David Vecsernyes,NA,NA,NA,NA,NA,13.266,NA,HUN,High Bar Qualification Results,NA,NA,NA,NA,NA,5.6
cottbus_cup,Ivan Dejanovic,NA,NA,NA,NA,NA,13.2,NA,SRB,High Bar Qualification Results,NA,NA,NA,NA,NA,5.1
cottbus_cup,Adham Alsqour,NA,NA,NA,NA,NA,13,NA,JOR,High Bar Qualification Results,NA,NA,NA,NA,NA,5.3
cottbus_cup,Thierno Diallo,NA,NA,NA,NA,NA,12.9,NA,ESP,High Bar Qualification Results,NA,NA,NA,NA,NA,5.2
cottbus_cup,Angel Barajas,NA,NA,NA,NA,NA,12.9,NA,COL,High Bar Qualification Results,NA,NA,NA,NA,NA,6.8
cottbus_cup,Yvenel Stephan,NA,NA,NA,NA,NA,12.866,NA,HTI,High Bar Qualification Results,NA,NA,NA,NA,NA,5
cottbus_cup,Leo Lehtinen,NA,NA,NA,NA,NA,12.833,NA,FIN,High Bar Qualification Results,NA,NA,NA,NA,NA,4.9
cottbus_cup,Nikolaos Iliopoulos,NA,NA,NA,NA,NA,12.8,NA,GRC,High Bar Qualification Results,NA,NA,NA,NA,NA,5.1
cottbus_cup,Diorges Escobar,NA,NA,NA,NA,NA,12.733,NA,CUB,High Bar Qualification Results,NA,NA,NA,NA,NA,5.3
cottbus_cup,Amine Abaidi,NA,NA,NA,NA,NA,12.7,NA,NLD,High Bar Qualification Results,NA,NA,NA,NA,NA,4.9
cottbus_cup,Xie Chenyi,NA,NA,NA,NA,NA,12.666,NA,CHN,High Bar Qualification Results,NA,NA,NA,NA,NA,5.1
cottbus_cup,Marios Georgiou,NA,NA,NA,NA,NA,12.666,NA,CYP,High Bar Qualification Results,NA,NA,NA,NA,NA,6
cottbus_cup,Eddie Penev,NA,NA,NA,NA,NA,12.6,NA,BGR,High Bar Qualification Results,NA,NA,NA,NA,NA,5
cottbus_cup,Krisztian Balazs,NA,NA,NA,NA,NA,12.533,NA,HUN,High Bar Qualification Results,NA,NA,NA,NA,NA,5.7
cottbus_cup,Pablo Figueroa,NA,NA,NA,NA,NA,12.433,NA,CHL,High Bar Qualification Results,NA,NA,NA,NA,NA,4.4
cottbus_cup,Mansum Safarov,NA,NA,NA,NA,NA,12.3,NA,AZE,High Bar Qualification Results,NA,NA,NA,NA,NA,3.9
cottbus_cup,Sercan Demir,NA,NA,NA,NA,NA,12.2,NA,TUR,High Bar Qualification Results,NA,NA,NA,NA,NA,5
cottbus_cup,Dmitry Patanin,NA,NA,NA,NA,NA,12.1,NA,KAZ,High Bar Qualification Results,NA,NA,NA,NA,NA,4.7
cottbus_cup,Valgard Reinhardsson,NA,NA,NA,NA,NA,12.066,NA,ISL,High Bar Qualification Results,NA,NA,NA,NA,NA,4.6
cottbus_cup,Jeordy Ramirez,NA,NA,NA,NA,NA,12,NA,DOM,High Bar Qualification Results,NA,NA,NA,NA,NA,4.9
cottbus_cup,Nicolas Garfias,NA,NA,NA,NA,NA,11.966,NA,PER,High Bar Qualification Results,NA,NA,NA,NA,NA,4.8
cottbus_cup,Yordan Aleksandrov,NA,NA,NA,NA,NA,11.8,NA,BGR,High Bar Qualification Results,NA,NA,NA,NA,NA,4.9
cottbus_cup,Apostolos Kanellos,NA,NA,NA,NA,NA,11.7,NA,GRC,High Bar Qualification Results,NA,NA,NA,NA,NA,5.2
cottbus_cup,Carlo Hörr,NA,NA,NA,NA,NA,11.5,NA,DEU,High Bar Qualification Results,NA,NA,NA,NA,NA,5
cottbus_cup,Colt Walker,NA,NA,NA,NA,NA,11.466,NA,USA,High Bar Qualification Results,NA,NA,NA,NA,NA,5.2
cottbus_cup,Kerem Sener,NA,NA,NA,NA,NA,11.233,NA,TUR,High Bar Qualification Results,NA,NA,NA,NA,NA,5
cottbus_cup,Sofus Heggemsnes,NA,NA,NA,NA,NA,11.066,NA,NOR,High Bar Qualification Results,NA,NA,NA,NA,NA,5
cottbus_cup,Jose Nogueira,NA,NA,NA,NA,NA,10.966,NA,PRT,High Bar Qualification Results,NA,NA,NA,NA,NA,3.9
cottbus_cup,Daniel Stoddart,NA,NA,NA,NA,NA,10.9,NA,NZL,High Bar Qualification Results,NA,NA,NA,NA,NA,4.2
cottbus_cup,Ioane Jimsheleishvili,NA,NA,NA,NA,NA,10.9,NA,GEO,High Bar Qualification Results,NA,NA,NA,NA,NA,4.7
cottbus_cup,Sebastian Gawronski,NA,NA,NA,NA,NA,10.766,NA,POL,High Bar Qualification Results,NA,NA,NA,NA,NA,4.9
cottbus_cup,Dagur Olafsson,NA,NA,NA,NA,NA,10.466,NA,ISL,High Bar Qualification Results,NA,NA,NA,NA,NA,4
cottbus_cup,Peder Skogvang,NA,NA,NA,NA,NA,10.133,NA,NOR,High Bar Qualification Results,NA,NA,NA,NA,NA,4.2
cottbus_cup,Milad Karimi,NA,NA,NA,NA,NA,10.133,NA,KAZ,High Bar Qualification Results,NA,NA,NA,NA,NA,5.2
cottbus_cup,Ivan Tikhonov,NA,NA,NA,NA,NA,9.8,NA,AZE,High Bar Qualification Results,NA,NA,NA,NA,NA,4.2
cottbus_cup,Leandro Peña,NA,NA,NA,NA,NA,6.233,NA,DOM,High Bar Qualification Results,NA,NA,NA,NA,NA,2.9
doha_cup,Milad Karimi,14.766,NA,NA,NA,NA,NA,NA,KAZ,Floor Final Results,6.3,NA,NA,NA,NA,NA
doha_cup,Luke Whitehouse,14.566,NA,NA,NA,NA,NA,NA,GBR,Floor Final Results,6.5,NA,NA,NA,NA,NA
doha_cup,Dmitriy Patanin,14.5,NA,NA,NA,NA,NA,NA,KAZ,Floor Final Results,5.9,NA,NA,NA,NA,NA
doha_cup,Aurel Benovic,14.333,NA,NA,NA,NA,NA,NA,HRV,Floor Final Results,6.3,NA,NA,NA,NA,NA
doha_cup,Yuri Guimarães,13.933,NA,NA,NA,NA,NA,NA,BRA,Floor Final Results,5.9,NA,NA,NA,NA,NA
doha_cup,Benjamin Osberger,13.733,NA,NA,NA,NA,NA,NA,FRA,Floor Final Results,5.9,NA,NA,NA,NA,NA
doha_cup,Abdulaziz Mirvaliev,13.633,NA,NA,NA,NA,NA,NA,UZB,Floor Final Results,5.6,NA,NA,NA,NA,NA
doha_cup,Michalis Chari,13.433,NA,NA,NA,NA,NA,NA,CYP,Floor Final Results,5.7,NA,NA,NA,NA,NA
doha_cup,Ahmad Abu Al Soud,NA,15.5,NA,NA,NA,NA,NA,JOR,Pommels Final Results,NA,6.6,NA,NA,NA,NA
doha_cup,Lee Chih-Kai,NA,15.4,NA,NA,NA,NA,NA,TWN,Pommels Final Results,NA,6.6,NA,NA,NA,NA
doha_cup,Rhys McClenaghan,NA,15.233,NA,NA,NA,NA,NA,IRL,Pommels Final Results,NA,6.5,NA,NA,NA,NA
doha_cup,Nariman Kurbanov,NA,15.133,NA,NA,NA,NA,NA,KAZ,Pommels Final Results,NA,6.4,NA,NA,NA,NA
doha_cup,Benjamin Osberger,NA,14.833,NA,NA,NA,NA,NA,FRA,Pommels Final Results,NA,6,NA,NA,NA,NA
doha_cup,Harutyun Merdinyan,NA,14.733,NA,NA,NA,NA,NA,ARM,Pommels Final Results,NA,6,NA,NA,NA,NA
doha_cup,Dang Ngoc Xuan Thien,NA,13.733,NA,NA,NA,NA,NA,VNM,Pommels Final Results,NA,6.4,NA,NA,NA,NA
doha_cup,Shiao Yu-Jan,NA,13.066,NA,NA,NA,NA,NA,TWN,Pommels Final Results,NA,6.4,NA,NA,NA,NA
doha_cup,Vahagn Davtyan,NA,NA,14.833,NA,NA,NA,NA,ARM,Rings Final Results,NA,NA,6,NA,NA,NA
doha_cup,Nikita Simonov,NA,NA,14.8,NA,NA,NA,NA,AZE,Rings Final Results,NA,NA,6.2,NA,NA,NA
doha_cup,Samir Aït Saïd,NA,NA,14.633,NA,NA,NA,NA,FRA,Rings Final Results,NA,NA,6.1,NA,NA,NA
doha_cup,Vinzenz Höck,NA,NA,14.566,NA,NA,NA,NA,AUT,Rings Final Results,NA,NA,6.1,NA,NA,NA
doha_cup,Artur Avetisyan,NA,NA,14.466,NA,NA,NA,NA,ARM,Rings Final Results,NA,NA,5.9,NA,NA,NA
doha_cup,Ali Zahran,NA,NA,14.466,NA,NA,NA,NA,EGY,Rings Final Results,NA,NA,6.1,NA,NA,NA
doha_cup,Jong Ryong Il,NA,NA,14.166,NA,NA,NA,NA,PRK,Rings Final Results,NA,NA,6.2,NA,NA,NA
doha_cup,Omar Mohamed,NA,NA,14.033,NA,NA,NA,NA,EGY,Rings Final Results,NA,NA,5.7,NA,NA,NA
doha_cup,Artur Davtyan,NA,NA,NA,15.2,NA,NA,NA,ARM,Vault Final Results,NA,NA,NA,5.6,NA,NA
doha_cup,Carlos Yulo,NA,NA,NA,15.333,NA,NA,NA,PHL,Vault Final Results,NA,NA,NA,6,NA,NA
doha_cup,Yahor Sharamkou,NA,NA,NA,14.833,NA,NA,NA,BLR,Vault Final Results,NA,NA,NA,5.6,NA,NA
doha_cup,Audrys Nin Reyes,NA,NA,NA,14.766,NA,NA,NA,DOM,Vault Final Results,NA,NA,NA,5.6,NA,NA
doha_cup,James Bacueti,NA,NA,NA,14.666,NA,NA,NA,AUS,Vault Final Results,NA,NA,NA,5.6,NA,NA
doha_cup,Niccolò Vannucchi,NA,NA,NA,14.7,NA,NA,NA,ITA,Vault Final Results,NA,NA,NA,5.6,NA,NA
doha_cup,Ng Chun Chen,NA,NA,NA,14.733,NA,NA,NA,MYS,Vault Final Results,NA,NA,NA,5.6,NA,NA
doha_cup,Aurel Benovic,NA,NA,NA,14.966,NA,NA,NA,HRV,Vault Final Results,NA,NA,NA,5.6,NA,NA
doha_cup,Carlos Yulo,NA,NA,NA,NA,15.2,NA,NA,PHL,P-Bars Final Results,NA,NA,NA,NA,6.3,NA
doha_cup,Hung Yuan-Hsi,NA,NA,NA,NA,14.966,NA,NA,TWN,P-Bars Final Results,NA,NA,NA,NA,6.5,NA
doha_cup,Caio Souza,NA,NA,NA,NA,14.566,NA,NA,BRA,P-Bars Final Results,NA,NA,NA,NA,6,NA
doha_cup,Diogo Soares,NA,NA,NA,NA,14.433,NA,NA,BRA,P-Bars Final Results,NA,NA,NA,NA,6,NA
doha_cup,Rasuljon Abdurakhimov,NA,NA,NA,NA,13.933,NA,NA,UZB,P-Bars Final Results,NA,NA,NA,NA,5.9,NA
doha_cup,Nicolò Mozzato,NA,NA,NA,NA,13.833,NA,NA,ITA,P-Bars Final Results,NA,NA,NA,NA,6,NA
doha_cup,Lay Giannini,NA,NA,NA,NA,13.1,NA,NA,ITA,P-Bars Final Results,NA,NA,NA,NA,6,NA
doha_cup,Milad Karimi,NA,NA,NA,NA,12.9,NA,NA,KAZ,P-Bars Final Results,NA,NA,NA,NA,5.9,NA
doha_cup,Tang Chia-Hung,NA,NA,NA,NA,NA,15.133,NA,TWN,High Bar Final Results,NA,NA,NA,NA,NA,6.5
doha_cup,Robert Tvorogal,NA,NA,NA,NA,NA,14.7,NA,LTU,High Bar Final Results,NA,NA,NA,NA,NA,5.7
doha_cup,Arthur Mariano,NA,NA,NA,NA,NA,14.533,NA,BRA,High Bar Final Results,NA,NA,NA,NA,NA,6.2
doha_cup,Angel Barajas,NA,NA,NA,NA,NA,14.5,NA,COL,High Bar Final Results,NA,NA,NA,NA,NA,6.8
doha_cup,Marios Georgiou,NA,NA,NA,NA,NA,14.433,NA,CYP,High Bar Final Results,NA,NA,NA,NA,NA,5.9
doha_cup,Caio Souza,NA,NA,NA,NA,NA,14.366,NA,BRA,High Bar Final Results,NA,NA,NA,NA,NA,6.3
doha_cup,Isaac Nuñez,NA,NA,NA,NA,NA,13.9,NA,MEX,High Bar Final Results,NA,NA,NA,NA,NA,5.6
doha_cup,Milad Karimi,NA,NA,NA,NA,NA,13.666,NA,KAZ,High Bar Final Results,NA,NA,NA,NA,NA,6.3
doha_cup,Milad Karimi,14.533,NA,NA,NA,NA,NA,NA,KAZ,Floor Qualification Results,6.3,NA,NA,NA,NA,NA
doha_cup,Luke Whitehouse,14.3,NA,NA,NA,NA,NA,NA,GBR,Floor Qualification Results,6.5,NA,NA,NA,NA,NA
doha_cup,Dmitry Patanin,14.2,NA,NA,NA,NA,NA,NA,KAZ,Floor Qualification Results,5.9,NA,NA,NA,NA,NA
doha_cup,Aurel Benovic,14.133,NA,NA,NA,NA,NA,NA,HRV,Floor Qualification Results,6.3,NA,NA,NA,NA,NA
doha_cup,Yuri Guimarães,14,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.9,NA,NA,NA,NA,NA
doha_cup,Michalis Chari,13.9,NA,NA,NA,NA,NA,NA,CYP,Floor Qualification Results,5.7,NA,NA,NA,NA,NA
doha_cup,Benjamin Osberger,13.833,NA,NA,NA,NA,NA,NA,FRA,Floor Qualification Results,5.9,NA,NA,NA,NA,NA
doha_cup,Abdulaziz Mirvaliev,13.8,NA,NA,NA,NA,NA,NA,UZB,Floor Qualification Results,5.6,NA,NA,NA,NA,NA
doha_cup,Adam Tobin,13.766,NA,NA,NA,NA,NA,NA,GBR,Floor Qualification Results,5.9,NA,NA,NA,NA,NA
doha_cup,Diogo Soares,13.7,NA,NA,NA,NA,NA,NA,BRA,Floor Qualification Results,5.4,NA,NA,NA,NA,NA
doha_cup,Marios Georgiou,13.6,NA,NA,NA,NA,NA,NA,CYP,Floor Qualification Results,5.4,NA,NA,NA,NA,NA
doha_cup,Murad Agharzayev,13.466,NA,NA,NA,NA,NA,NA,AZE,Floor Qualification Results,5.5,NA,NA,NA,NA,NA
doha_cup,Willi Binder,13.233,NA,NA,NA,NA,NA,NA,DEU,Floor Qualification Results,5.1,NA,NA,NA,NA,NA
doha_cup,Ricards Plate,13.1,NA,NA,NA,NA,NA,NA,LVA,Floor Qualification Results,5,NA,NA,NA,NA,NA
doha_cup,Mostafa Ahmed,13,NA,NA,NA,NA,NA,NA,EGY,Floor Qualification Results,4.9,NA,NA,NA,NA,NA
doha_cup,Léandre Sauvé,12.966,NA,NA,NA,NA,NA,NA,CAN,Floor Qualification Results,5.6,NA,NA,NA,NA,NA
doha_cup,Enkhtuvshin Damdindorj,12.933,NA,NA,NA,NA,NA,NA,MNG,Floor Qualification Results,5.5,NA,NA,NA,NA,NA
doha_cup,Omar Mohamed,12.866,NA,NA,NA,NA,NA,NA,EGY,Floor Qualification Results,5.6,NA,NA,NA,NA,NA
doha_cup,Yahor Sharamkou,12.733,NA,NA,NA,NA,NA,NA,BLR,Floor Qualification Results,6.1,NA,NA,NA,NA,NA
doha_cup,Ioane Jimsheleishvili,12.7,NA,NA,NA,NA,NA,NA,GEO,Floor Qualification Results,5.4,NA,NA,NA,NA,NA
doha_cup,Carlos Yulo,12.666,NA,NA,NA,NA,NA,NA,PHL,Floor Qualification Results,6.2,NA,NA,NA,NA,NA
doha_cup,Lay Giannini,12.466,NA,NA,NA,NA,NA,NA,ITA,Floor Qualification Results,5.2,NA,NA,NA,NA,NA
doha_cup,Usukhbayar Erkhembayar,12.4,NA,NA,NA,NA,NA,NA,MNG,Floor Qualification Results,5.4,NA,NA,NA,NA,NA
doha_cup,Mansum Safarov,12.3,NA,NA,NA,NA,NA,NA,AZE,Floor Qualification Results,5.3,NA,NA,NA,NA,NA
doha_cup,Niccolò Vannucchi,12.266,NA,NA,NA,NA,NA,NA,ITA,Floor Qualification Results,5.7,NA,NA,NA,NA,NA
doha_cup,Diorges Escobar,12.066,NA,NA,NA,NA,NA,NA,CUB,Floor Qualification Results,5.4,NA,NA,NA,NA,NA
doha_cup,Nadila Nethviru,11.933,NA,NA,NA,NA,NA,NA,LKA,Floor Qualification Results,5.3,NA,NA,NA,NA,NA
doha_cup,Daniel Mousichidis,11.866,NA,NA,NA,NA,NA,NA,DEU,Floor Qualification Results,5.7,NA,NA,NA,NA,NA
doha_cup,Lee Chih-Kai,NA,15.4,NA,NA,NA,NA,NA,TWN,Pommels Qualification Results,NA,6.5,NA,NA,NA,NA
doha_cup,Nariman Kurbanov,NA,15.033,NA,NA,NA,NA,NA,KAZ,Pommels Qualification Results,NA,6.4,NA,NA,NA,NA
doha_cup,Shiao Yu-Jan,NA,15,NA,NA,NA,NA,NA,TWN,Pommels Qualification Results,NA,6.1,NA,NA,NA,NA
doha_cup,Rhys McClenaghan,NA,14.966,NA,NA,NA,NA,NA,IRL,Pommels Qualification Results,NA,6.3,NA,NA,NA,NA
doha_cup,Ahmad Abu Al Soud,NA,14.8,NA,NA,NA,NA,NA,JOR,Pommels Qualification Results,NA,6,NA,NA,NA,NA
doha_cup,Dang Ngoc Xuan Thien,NA,14.733,NA,NA,NA,NA,NA,VNM,Pommels Qualification Results,NA,6.1,NA,NA,NA,NA
doha_cup,Benjamin Osberger,NA,14.7,NA,NA,NA,NA,NA,FRA,Pommels Qualification Results,NA,6,NA,NA,NA,NA
doha_cup,Harutyun Merdinyan,NA,14.6,NA,NA,NA,NA,NA,ARM,Pommels Qualification Results,NA,6.1,NA,NA,NA,NA
doha_cup,Marios Georgiou,NA,14.466,NA,NA,NA,NA,NA,CYP,Pommels Qualification Results,NA,5.7,NA,NA,NA,NA
doha_cup,Gagik Khachikyan,NA,14.333,NA,NA,NA,NA,NA,ARM,Pommels Qualification Results,NA,6.4,NA,NA,NA,NA
doha_cup,Omar Elshobki,NA,14.233,NA,NA,NA,NA,NA,EGY,Pommels Qualification Results,NA,6,NA,NA,NA,NA
doha_cup,Levan Skhiladze,NA,14.2,NA,NA,NA,NA,NA,GEO,Pommels Qualification Results,NA,5.8,NA,NA,NA,NA
doha_cup,Ahmad Habeeb,NA,13.733,NA,NA,NA,NA,NA,JOR,Pommels Qualification Results,NA,5.5,NA,NA,NA,NA
doha_cup,Daniel Mousichidis,NA,13.7,NA,NA,NA,NA,NA,DEU,Pommels Qualification Results,NA,6.1,NA,NA,NA,NA
doha_cup,Joshua Nathan,NA,13.6,NA,NA,NA,NA,NA,GBR,Pommels Qualification Results,NA,6.6,NA,NA,NA,NA
doha_cup,Enkhtuvshin Damdindorj,NA,13.5,NA,NA,NA,NA,NA,MNG,Pommels Qualification Results,NA,5.8,NA,NA,NA,NA
doha_cup,Diogo Soares,NA,13.266,NA,NA,NA,NA,NA,BRA,Pommels Qualification Results,NA,5.2,NA,NA,NA,NA
doha_cup,Ilias Georgiou,NA,13.133,NA,NA,NA,NA,NA,CYP,Pommels Qualification Results,NA,4.7,NA,NA,NA,NA
doha_cup,Dmitrijs Mickevics,NA,12.766,NA,NA,NA,NA,NA,LVA,Pommels Qualification Results,NA,5.2,NA,NA,NA,NA
doha_cup,Ivan Tikhonov,NA,12.7,NA,NA,NA,NA,NA,AZE,Pommels Qualification Results,NA,5.4,NA,NA,NA,NA
doha_cup,Mostafa Ahmed,NA,12.533,NA,NA,NA,NA,NA,EGY,Pommels Qualification Results,NA,5,NA,NA,NA,NA
doha_cup,Nicolò Mozzato,NA,12.5,NA,NA,NA,NA,NA,ITA,Pommels Qualification Results,NA,5.8,NA,NA,NA,NA
doha_cup,Adam Tobin,NA,12.366,NA,NA,NA,NA,NA,GBR,Pommels Qualification Results,NA,5.8,NA,NA,NA,NA
doha_cup,Willi Binder,NA,11.433,NA,NA,NA,NA,NA,DEU,Pommels Qualification Results,NA,5.2,NA,NA,NA,NA
doha_cup,Nadila Nethviru,NA,10.866,NA,NA,NA,NA,NA,LKA,Pommels Qualification Results,NA,4.7,NA,NA,NA,NA
doha_cup,Rasul Ahmadzada,NA,10.7,NA,NA,NA,NA,NA,AZE,Pommels Qualification Results,NA,5.2,NA,NA,NA,NA
doha_cup,Lay Giannini,NA,9.6,NA,NA,NA,NA,NA,ITA,Pommels Qualification Results,NA,3.8,NA,NA,NA,NA
doha_cup,Diyas Toishybek,NA,7.966,NA,NA,NA,NA,NA,KAZ,Pommels Qualification Results,NA,4.8,NA,NA,NA,NA
doha_cup,Vahagn Davtyan,NA,NA,14.733,NA,NA,NA,NA,ARM,Rings Qualification Results,NA,NA,6,NA,NA,NA
doha_cup,Artur Avetisyan,NA,NA,14.666,NA,NA,NA,NA,ARM,Rings Qualification Results,NA,NA,6.1,NA,NA,NA
doha_cup,Samir Aït Saïd,NA,NA,14.533,NA,NA,NA,NA,FRA,Rings Qualification Results,NA,NA,6.1,NA,NA,NA
doha_cup,Nikita Simonov,NA,NA,14.533,NA,NA,NA,NA,AZE,Rings Qualification Results,NA,NA,6.2,NA,NA,NA
doha_cup,Vinzenz Höck,NA,NA,14.333,NA,NA,NA,NA,AUT,Rings Qualification Results,NA,NA,6.1,NA,NA,NA
doha_cup,Ali Zahran,NA,NA,14.333,NA,NA,NA,NA,EGY,Rings Qualification Results,NA,NA,6.1,NA,NA,NA
doha_cup,Jong Ryong Il,NA,NA,14.3,NA,NA,NA,NA,PRK,Rings Qualification Results,NA,NA,6.2,NA,NA,NA
doha_cup,Omar Mohamed,NA,NA,14.233,NA,NA,NA,NA,EGY,Rings Qualification Results,NA,NA,5.7,NA,NA,NA
doha_cup,Salvatore Maresca,NA,NA,14.166,NA,NA,NA,NA,ITA,Rings Qualification Results,NA,NA,6.2,NA,NA,NA
doha_cup,Caio Souza,NA,NA,14.066,NA,NA,NA,NA,BRA,Rings Qualification Results,NA,NA,6,NA,NA,NA
